date,station,tavg,dewpoint,preciptotal,sealevel,avgspeed,dayofmonth,month,year,humidity,date_station
2007-09-03,2,72.05,58.7,0.0249999999999999,30.076,6.75,20.2,8.3,2007.0,0.6306525829179911,2007-09-03_2
2007-09-04,2,72.85,58.3,0.0,30.084000000000003,6.610000000000001,18.1,8.4,2007.0,0.6047261039648741,2007-09-04_2
2007-09-05,2,74.05,59.0,0.0,30.071,6.82,16.0,8.5,2007.0,0.5964082694878108,2007-09-05_2
2007-09-06,2,74.85,59.7,0.0079999999999999,30.055999999999997,7.390000000000001,13.9,8.6,2007.0,0.5950565054647894,2007-09-06_2
2007-09-07,2,74.65,59.9,0.0749999999999999,30.042,7.859999999999999,11.8,8.7,2007.0,0.6039260370751904,2007-09-07_2
2007-09-08,2,74.2,59.3,0.0749999999999999,30.038,7.92,9.7,8.8,2007.0,0.6000994647958635,2007-09-08_2
2007-09-09,2,74.55,59.8,0.0749999999999999,30.026,7.92,7.6,8.9,2007.0,0.6039887484025647,2007-09-09_2
2007-09-10,2,74.3,60.3,0.0999999999999999,30.01,8.43,5.5,9.0,2007.0,0.6236652960799807,2007-09-10_2
2007-09-11,2,73.45,59.1,0.0999999999999999,29.981,9.36,6.5,9.0,2007.0,0.6149873030419526,2007-09-11_2
2007-09-12,2,71.75,57.8,0.0999999999999999,29.979000000000003,9.36,7.5,9.0,2007.0,0.621367168169748,2007-09-12_2
2007-09-13,2,70.75,56.0,0.0999999999999999,29.97,9.510000000000002,8.5,9.0,2007.0,0.6048411879104953,2007-09-13_2
2007-09-14,2,68.6,54.1,0.0999999999999999,29.975,10.31,9.5,9.0,2007.0,0.6065396456631251,2007-09-14_2
2007-09-15,2,65.65,51.4,0.0999999999999999,30.009,10.3,10.5,9.0,2007.0,0.6070575252189568,2007-09-15_2
2007-09-16,2,63.8,48.6,0.0919999999999999,30.038000000000004,9.82,11.5,9.0,2007.0,0.5857699826473369,2007-09-16_2
2007-09-17,2,62.8,46.7,0.0249999999999999,30.065999999999995,9.62,12.5,9.0,2007.0,0.5652459613151981,2007-09-17_2
2007-09-18,2,63.25,46.6,0.0249999999999999,30.073,9.96,13.5,9.0,2007.0,0.5551651082278265,2007-09-18_2
2007-09-19,2,63.75,46.6,0.0249999999999999,30.079,9.77,14.5,9.0,2007.0,0.5449818103225542,2007-09-19_2
2007-09-20,2,64.3,46.6,0.0,30.088,9.41,15.5,9.0,2007.0,0.5304694265741988,2007-09-20_2
2007-09-21,2,66.1,48.1,0.0,30.086,9.19,16.5,9.0,2007.0,0.5273464013935607,2007-09-21_2
2007-09-22,2,67.0,48.3,0.0,30.085,9.36,17.5,9.0,2007.0,0.514040936187818,2007-09-22_2
2007-09-23,2,67.3,49.0,0.0,30.102000000000004,9.23,18.5,9.0,2007.0,0.5215830951112652,2007-09-23_2
2007-09-24,2,69.7,51.2,0.0,30.096,8.98,19.5,9.0,2007.0,0.5211636688141081,2007-09-24_2
2007-09-25,2,72.0,54.3,0.0009999999999999,30.061,9.26,20.5,9.0,2007.0,0.5425989752089672,2007-09-25_2
2007-09-26,2,72.1,55.6,0.0149999999999999,30.043,9.17,21.5,9.0,2007.0,0.5678068958967654,2007-09-26_2
2007-09-27,2,71.65,55.7,0.0149999999999999,30.028,8.65,22.5,9.0,2007.0,0.5784281716152985,2007-09-27_2
2007-09-28,2,70.2,54.6,0.0149999999999999,30.039000000000005,8.03,23.5,9.0,2007.0,0.5829567693306048,2007-09-28_2
2007-09-29,2,69.3,53.2,0.0149999999999999,30.053,8.01,24.5,9.0,2007.0,0.5723772930917249,2007-09-29_2
2007-09-30,2,69.6,52.1,0.0289999999999999,30.053000000000004,8.72,25.5,9.0,2007.0,0.544925117640657,2007-09-30_2
2007-10-01,2,68.05,52.1,0.0459999999999999,30.064,8.46,23.5,9.1,2007.0,0.5798062477743915,2007-10-01_2
2007-10-02,2,68.5,53.5,0.0569999999999999,30.046000000000003,8.72,21.5,9.2,2007.0,0.6007831982270283,2007-10-02_2
2007-10-03,2,68.1,53.2,0.0569999999999999,30.028,8.79,19.5,9.3,2007.0,0.6021165384937489,2007-10-03_2
2007-10-04,2,66.95,52.6,0.0569999999999999,30.033000000000005,8.33,17.5,9.4,2007.0,0.6118030887591767,2007-10-04_2
2007-10-05,2,67.1,52.5,0.0619999999999999,30.046000000000003,8.09,15.5,9.5,2007.0,0.6058244410448401,2007-10-05_2
2007-10-06,2,68.9,54.0,0.0479999999999999,30.047000000000004,8.03,13.5,9.6,2007.0,0.6008547050208777,2007-10-06_2
2007-10-07,2,70.5,55.6,0.0479999999999999,30.051,8.04,11.5,9.7,2007.0,0.602901427110685,2007-10-07_2
2007-10-08,2,71.7,57.0,0.0479999999999999,30.027,8.370000000000001,9.5,9.8,2007.0,0.6087155960802336,2007-10-08_2
2007-10-09,2,71.35,56.9,0.0479999999999999,29.997000000000003,8.82,7.5,9.9,2007.0,0.6126507585967413,2007-10-09_2
2007-10-10,2,69.1,55.8,0.0339999999999999,29.98,8.96,5.5,10.0,2007.0,0.6316336049745087,2007-10-10_2
2007-10-11,2,67.95,53.8,0.0169999999999999,29.98,9.62,6.5,10.0,2007.0,0.6074400287703116,2007-10-11_2
2007-10-12,2,66.1,51.4,0.0059999999999999,29.99,9.13,7.5,10.0,2007.0,0.5922988470981733,2007-10-12_2
2007-10-13,2,64.75,50.7,0.0059999999999999,29.997000000000003,8.89,8.5,10.0,2007.0,0.6048858984868623,2007-10-13_2
2007-10-14,2,63.7,49.8,0.0069999999999999,30.0,8.9,9.5,10.0,2007.0,0.6070779011197602,2007-10-14_2
2007-10-15,2,62.65,48.3,0.0049999999999999,29.988,8.89,10.5,10.0,2007.0,0.595741862347624,2007-10-15_2
2007-10-16,2,60.9,47.2,0.0239999999999999,29.973000000000003,8.95,11.5,10.0,2007.0,0.6101349959136935,2007-10-16_2
2007-10-17,2,59.2,46.0,0.0349999999999999,29.955,9.27,12.5,10.0,2007.0,0.6201996590639014,2007-10-17_2
2007-10-18,2,58.65,45.7,0.0689999999999999,29.897,10.0,13.5,10.0,2007.0,0.6250603608007582,2007-10-18_2
2007-10-19,2,58.0,46.1,0.0689999999999999,29.849,10.47,14.5,10.0,2007.0,0.647885579793319,2007-10-19_2
2007-10-20,2,59.05,46.7,0.0689999999999999,29.828,10.18,15.5,10.0,2007.0,0.6395026887988454,2007-10-20_2
2007-10-21,2,60.85,47.4,0.0689999999999999,29.806,10.31,16.5,10.0,2007.0,0.6206506138598754,2007-10-21_2
2007-10-22,2,61.4,48.6,0.0839999999999999,29.8,10.8,17.5,10.0,2007.0,0.6369482068020963,2007-10-22_2
2007-10-23,2,61.2,48.5,0.0869999999999999,29.789,11.12,18.5,10.0,2007.0,0.6392677861444147,2007-10-23_2
2007-10-24,2,60.2,47.3,0.0859999999999999,29.799,12.25,19.5,10.0,2007.0,0.6332000362810141,2007-10-24_2
2007-10-25,2,58.7,46.3,0.0819999999999999,29.825,13.029999999999998,20.5,10.0,2007.0,0.6427964637352277,2007-10-25_2
2007-10-26,2,58.45,45.7,0.1039999999999999,29.843,13.02,21.5,10.0,2007.0,0.6331468825000088,2007-10-26_2
2007-10-27,2,57.05,44.5,0.1009999999999999,29.885,13.02,22.5,10.0,2007.0,0.6374053610468428,2007-10-27_2
2007-10-28,2,54.6,41.8,0.0669999999999999,30.004,11.71,23.5,10.0,2007.0,0.628378415220395,2007-10-28_2
2007-10-29,2,53.85,40.2,0.0669999999999999,30.1,10.84,24.5,10.0,2007.0,0.6073169890506258,2007-10-29_2
2007-10-30,2,53.2,39.6,0.0669999999999999,30.15,10.76,25.5,10.0,2007.0,0.6073667722535296,2007-10-30_2
2007-10-31,2,51.5,38.8,0.0669999999999999,30.175,10.58,26.5,10.0,2007.0,0.6217554968826603,2007-10-31_2
2008-05-01,2,51.9,39.2,0.0519999999999999,30.146,10.59,24.4,9.5,2007.1,0.6221831202682789,2008-05-01_2
2008-05-02,2,53.4,40.9,0.1229999999999999,30.105,11.1,22.3,9.0,2007.2,0.6290942738231222,2008-05-02_2
2008-05-03,2,53.5,41.6,0.1239999999999999,30.058000000000003,10.64,20.2,8.5,2007.3,0.6446608406387828,2008-05-03_2
2008-05-04,2,53.65,40.9,0.1239999999999999,30.04,9.73,18.1,8.0,2007.4,0.6260612032927989,2008-05-04_2
2008-05-05,2,53.9,39.8,0.0829999999999999,30.033,9.63,16.0,7.5,2007.5,0.5988460288269334,2008-05-05_2
2008-05-06,2,55.8,40.0,0.0749999999999999,29.996,9.6,13.9,7.0,2007.6,0.5640026047635065,2008-05-06_2
2008-05-07,2,57.35,42.3,0.1459999999999999,29.912,10.3,11.8,6.5,2007.7,0.5848320736648358,2008-05-07_2
2008-05-08,2,57.7,42.7,0.1459999999999999,29.852,10.87,9.7,6.0,2007.8,0.5863948009366194,2008-05-08_2
2008-05-09,2,57.3,42.5,0.1459999999999999,29.815000000000005,10.48,7.6,5.5,2007.9,0.5901016040834686,2008-05-09_2
2008-05-10,2,57.1,42.6,0.1459999999999999,29.796,9.64,5.5,5.0,2008.0,0.5968624375366482,2008-05-10_2
2008-05-11,2,56.4,41.9,0.2919999999999999,29.782000000000004,10.38,6.5,5.0,2008.0,0.5961084052371514,2008-05-11_2
2008-05-12,2,54.65,40.2,0.2179999999999999,29.826,9.84,7.5,5.0,2008.0,0.5957748108368478,2008-05-12_2
2008-05-13,2,55.55,40.5,0.2489999999999999,29.852,10.01,8.5,5.0,2008.0,0.5815843812040724,2008-05-13_2
2008-05-14,2,55.65,42.1,0.2509999999999999,29.839,10.34,9.5,5.0,2008.0,0.6189641150698232,2008-05-14_2
2008-05-15,2,54.45,42.0,0.2509999999999999,29.845,10.53,10.5,5.0,2008.0,0.6388192712807191,2008-05-15_2
2008-05-16,2,53.4,41.8,0.2509999999999999,29.843,10.53,11.5,5.0,2008.0,0.6530852087828019,2008-05-16_2
2008-05-17,2,53.5,40.6,0.2059999999999999,29.835,10.830000000000002,12.5,5.0,2008.0,0.6236535249736261,2008-05-17_2
2008-05-18,2,53.2,41.0,0.2059999999999999,29.817,10.12,13.5,5.0,2008.0,0.639709255476167,2008-05-18_2
2008-05-19,2,53.25,40.9,0.2059999999999999,29.801,10.04,14.5,5.0,2008.0,0.6365221956822052,2008-05-19_2
2008-05-20,2,53.8,40.7,0.2059999999999999,29.783,10.15,15.5,5.0,2008.0,0.6210674421516826,2008-05-20_2
2008-05-21,2,53.95,39.9,0.0599999999999999,29.8,9.25,16.5,5.0,2008.0,0.5995984349950458,2008-05-21_2
2008-05-22,2,54.4,39.8,0.0599999999999999,29.797,9.61,17.5,5.0,2008.0,0.5858437938066392,2008-05-22_2
2008-05-23,2,53.85,39.3,0.0279999999999999,29.813,9.24,18.5,5.0,2008.0,0.5862519007397237,2008-05-23_2
2008-05-24,2,54.1,38.2,0.0259999999999999,29.841,9.09,19.5,5.0,2008.0,0.5523304886361394,2008-05-24_2
2008-05-25,2,55.55,39.3,0.0259999999999999,29.829,9.52,20.5,5.0,2008.0,0.5465659801719659,2008-05-25_2
2008-05-26,2,56.75,41.2,0.0259999999999999,29.823,9.84,21.5,5.0,2008.0,0.5648437793639586,2008-05-26_2
2008-05-27,2,55.5,40.7,0.0,29.879999999999995,10.169999999999998,22.5,5.0,2008.0,0.5786679981275664,2008-05-27_2
2008-05-28,2,55.8,40.2,0.0,29.95,10.23,23.5,5.0,2008.0,0.5605779276787584,2008-05-28_2
2008-05-29,2,56.4,40.6,0.0079999999999999,29.998,9.99,24.5,5.0,2008.0,0.5574229733813032,2008-05-29_2
2008-05-30,2,57.5,42.9,0.0379999999999999,30.011000000000003,10.29,25.5,5.0,2008.0,0.5863983289084369,2008-05-30_2
2008-05-31,2,58.95,44.9,0.0379999999999999,30.02,10.64,26.5,5.0,2008.0,0.5999497964909811,2008-05-31_2
2008-06-01,2,60.15,45.7,0.0379999999999999,30.021000000000004,10.11,24.4,5.1,2008.0,0.5929904481207902,2008-06-01_2
2008-06-02,2,62.1,47.0,0.0379999999999999,29.997000000000003,9.61,22.3,5.2,2008.0,0.5823980679498784,2008-06-02_2
2008-06-03,2,63.05,49.0,0.1299999999999999,29.947,9.54,20.2,5.3,2008.0,0.6083701028760902,2008-06-03_2
2008-06-04,2,63.45,50.3,0.1319999999999999,29.914,8.73,18.1,5.4,2008.0,0.6303068997340009,2008-06-04_2
2008-06-05,2,64.4,51.2,0.1539999999999999,29.903,8.91,16.0,5.5,2008.0,0.629903454759331,2008-06-05_2
2008-06-06,2,67.45,54.5,0.1569999999999999,29.860000000000003,9.12,13.9,5.6,2008.0,0.6395649066466198,2008-06-06_2
2008-06-07,2,69.95,58.1,0.1639999999999999,29.812,9.51,11.8,5.7,2008.0,0.6683822524240611,2008-06-07_2
2008-06-08,2,71.9,61.2,0.287,29.77500000000001,10.28,9.7,5.8,2008.0,0.6974947716061546,2008-06-08_2
2008-06-09,2,72.1,61.6,0.2779999999999999,29.776,10.09,7.6,5.9,2008.0,0.7032763107546501,2008-06-09_2
2008-06-10,2,72.15,61.6,0.279,29.785,9.9,5.5,6.0,2008.0,0.7022235989566287,2008-06-10_2
2008-06-11,2,73.4,62.5,0.279,29.788,10.35,6.5,6.0,2008.0,0.6975260390393413,2008-06-11_2
2008-06-12,2,74.3,63.5,0.279,29.79,11.29,7.5,6.0,2008.0,0.7006650093025983,2008-06-12_2
2008-06-13,2,75.15,64.0,0.2059999999999999,29.814000000000004,11.7,8.5,6.0,2008.0,0.6924894889316593,2008-06-13_2
2008-06-14,2,75.55,63.1,0.2039999999999999,29.846000000000004,12.2,9.5,6.0,2008.0,0.6640393432506485,2008-06-14_2
2008-06-15,2,74.85,62.2,0.2109999999999999,29.860000000000003,11.79,10.5,6.0,2008.0,0.6583640607628053,2008-06-15_2
2008-06-16,2,73.6,60.2,0.208,29.874,10.99,11.5,6.0,2008.0,0.6404199797259935,2008-06-16_2
2008-06-17,2,72.4,57.7,0.2009999999999999,29.885,10.830000000000002,12.5,6.0,2008.0,0.6097653339486089,2008-06-17_2
2008-06-18,2,71.45,55.7,0.0699999999999999,29.896,10.43,13.5,6.0,2008.0,0.5841171517640771,2008-06-18_2
2008-06-19,2,71.25,54.0,0.0489999999999999,29.908000000000005,10.09,14.5,6.0,2008.0,0.549214599202019,2008-06-19_2
2008-06-20,2,71.4,53.6,0.0519999999999999,29.915000000000003,9.77,15.5,6.0,2008.0,0.5382772371093487,2008-06-20_2
2008-06-21,2,71.05,53.4,0.0529999999999999,29.911,9.42,16.5,6.0,2008.0,0.540455370241643,2008-06-21_2
2008-06-22,2,69.95,52.4,0.0549999999999999,29.909,8.35,17.5,6.0,2008.0,0.5407812802278005,2008-06-22_2
2008-06-23,2,69.2,51.5,0.0359999999999999,29.921,7.910000000000001,18.5,6.0,2008.0,0.5363486698022956,2008-06-23_2
2008-06-24,2,68.9,51.5,0.0359999999999999,29.942,7.52,19.5,6.0,2008.0,0.5415546227741876,2008-06-24_2
2008-06-25,2,69.1,52.0,0.0179999999999999,29.957,7.4,20.5,6.0,2008.0,0.5493656482978133,2008-06-25_2
2008-06-26,2,70.3,53.8,0.0179999999999999,29.952,7.030000000000001,21.5,6.0,2008.0,0.5637200934079141,2008-06-26_2
2008-06-27,2,71.4,55.9,0.0179999999999999,29.93,6.859999999999999,22.5,6.0,2008.0,0.5865642105227589,2008-06-27_2
2008-06-28,2,72.25,56.5,0.0179999999999999,29.907,7.56,23.5,6.0,2008.0,0.5830624041042738,2008-06-28_2
2008-06-29,2,72.4,57.6,0.0399999999999999,29.89,8.03,24.5,6.0,2008.0,0.6032820628656264,2008-06-29_2
2008-06-30,2,72.25,57.3,0.0359999999999999,29.891,8.22,25.5,6.0,2008.0,0.6003460961821026,2008-06-30_2
2008-07-01,2,72.05,57.0,0.0349999999999999,29.893,8.36,23.5,6.1,2008.0,0.5982274345218584,2008-07-01_2
2008-07-02,2,72.55,57.9,0.0449999999999999,29.884,9.09,21.5,6.2,2008.0,0.6071545365075541,2008-07-02_2
2008-07-03,2,72.4,57.6,0.0449999999999999,29.882,9.8,19.5,6.3,2008.0,0.6035292581424174,2008-07-03_2
2008-07-04,2,72.1,57.4,0.0449999999999999,29.874,10.01,17.5,6.4,2008.0,0.6051203190399719,2008-07-04_2
2008-07-05,2,71.6,56.1,0.0339999999999999,29.877,9.73,15.5,6.5,2008.0,0.5856658318589439,2008-07-05_2
2008-07-06,2,71.25,55.2,0.0339999999999999,29.885,9.84,13.5,6.6,2008.0,0.5735067860410614,2008-07-06_2
2008-07-07,2,71.6,55.3,0.0449999999999999,29.897,10.07,11.5,6.7,2008.0,0.5679833966263599,2008-07-07_2
2008-07-08,2,70.7,56.6,0.0729999999999999,29.909,9.45,9.5,6.8,2008.0,0.6253283996034934,2008-07-08_2
2008-07-09,2,71.4,56.3,0.0509999999999999,29.928000000000004,9.35,7.5,6.9,2008.0,0.6055048179273117,2008-07-09_2
2008-07-10,2,71.8,57.6,0.0939999999999999,29.929,9.3,5.5,7.0,2008.0,0.6244153033317812,2008-07-10_2
2008-07-11,2,72.4,59.1,0.0969999999999999,29.928999999999995,9.22,6.5,7.0,2008.0,0.6438165433980998,2008-07-11_2
2008-07-12,2,72.25,59.3,0.1499999999999999,29.938,9.15,7.5,7.0,2008.0,0.6517308610990521,2008-07-12_2
2008-07-13,2,72.75,59.5,0.1499999999999999,29.920000000000005,9.18,8.5,7.0,2008.0,0.6460477941848467,2008-07-13_2
2008-07-14,2,73.4,59.9,0.1499999999999999,29.905,9.14,9.5,7.0,2008.0,0.6420723330789377,2008-07-14_2
2008-07-15,2,74.5,61.0,0.1499999999999999,29.902000000000005,9.4,10.5,7.0,2008.0,0.6435627477339708,2008-07-15_2
2008-07-16,2,75.15,61.9,0.1499999999999999,29.917,9.25,11.5,7.0,2008.0,0.649493950771251,2008-07-16_2
2008-07-17,2,75.3,61.7,0.1389999999999999,29.934,9.04,12.5,7.0,2008.0,0.6421782279922048,2008-07-17_2
2008-07-18,2,76.9,61.6,0.1109999999999999,29.948,9.03,13.5,7.0,2008.0,0.5955479207776435,2008-07-18_2
2008-07-19,2,76.8,63.1,0.2329999999999999,29.943,8.709999999999999,14.5,7.0,2008.0,0.631844942573406,2008-07-19_2
2008-07-20,2,77.1,63.7,0.2329999999999999,29.935,8.55,15.5,7.0,2008.0,0.6394681234421803,2008-07-20_2
2008-07-21,2,77.15,63.8,0.2429999999999999,29.93,8.6,16.5,7.0,2008.0,0.6407091092288281,2008-07-21_2
2008-07-22,2,76.75,63.5,0.1839999999999999,29.941000000000003,8.430000000000001,17.5,7.0,2008.0,0.6427906212403054,2008-07-22_2
2008-07-23,2,76.8,63.4,0.1839999999999999,29.966,7.979999999999999,18.5,7.0,2008.0,0.6399199074022873,2008-07-23_2
2008-07-24,2,76.6,63.2,0.1839999999999999,29.98,7.74,19.5,7.0,2008.0,0.6396268510232284,2008-07-24_2
2008-07-25,2,76.15,63.2,0.1839999999999999,29.98,7.67,20.5,7.0,2008.0,0.6489711452268795,2008-07-25_2
2008-07-26,2,75.55,62.3,0.1839999999999999,29.965,7.7,21.5,7.0,2008.0,0.6421386450539928,2008-07-26_2
2008-07-27,2,74.65,61.5,0.1839999999999999,29.949,7.45,22.5,7.0,2008.0,0.6430360448191331,2008-07-27_2
2008-07-28,2,74.15,61.1,0.1839999999999999,29.940000000000005,7.27,23.5,7.0,2008.0,0.6445419308846996,2008-07-28_2
2008-07-29,2,74.6,60.8,0.0849999999999999,29.934,7.470000000000001,24.5,7.0,2008.0,0.6257338671449277,2008-07-29_2
2008-07-30,2,75.0,60.7,0.0419999999999999,29.918,7.739999999999999,25.5,7.0,2008.0,0.6144535166988876,2008-07-30_2
2008-07-31,2,75.3,61.0,0.0789999999999999,29.902,7.630000000000001,26.5,7.0,2008.0,0.6147743327945582,2008-07-31_2
2008-08-01,2,76.3,61.8,0.0729999999999999,29.881,7.06,24.4,7.1,2008.0,0.6109510531576634,2008-08-01_2
2008-08-02,2,76.65,62.6,0.0729999999999999,29.863,7.05,22.3,7.2,2008.0,0.6206634141265704,2008-08-02_2
2008-08-03,2,76.95,63.5,0.0729999999999999,29.853,7.229999999999999,20.2,7.3,2008.0,0.63347987326641,2008-08-03_2
2008-08-04,2,77.35,64.1,0.1319999999999999,29.844000000000005,7.38,18.1,7.4,2008.0,0.6387563547928393,2008-08-04_2
2008-08-05,2,77.7,65.2,0.1399999999999999,29.843,7.24,16.0,7.5,2008.0,0.6554063336730392,2008-08-05_2
2008-08-06,2,77.95,65.4,0.1409999999999999,29.854000000000003,7.25,13.9,7.6,2008.0,0.6546818485750371,2008-08-06_2
2008-08-07,2,77.45,64.8,0.1419999999999999,29.865,7.519999999999999,11.8,7.7,2008.0,0.6518825403549289,2008-08-07_2
2008-08-08,2,76.6,63.5,0.1189999999999999,29.881,7.4,9.7,7.8,2008.0,0.6411698535516519,2008-08-08_2
2008-08-09,2,75.45,62.6,0.1189999999999999,29.899,7.390000000000001,7.6,7.9,2008.0,0.6454925014736117,2008-08-09_2
2008-08-10,2,74.2,61.0,0.0689999999999999,29.925,7.689999999999999,5.5,8.0,2008.0,0.6360106132582011,2008-08-10_2
2008-08-11,2,72.95,59.8,0.0689999999999999,29.949,7.94,6.5,8.0,2008.0,0.6358211033110239,2008-08-11_2
2008-08-12,2,72.5,59.5,0.0689999999999999,29.948,7.42,7.5,8.0,2008.0,0.6386525127114594,2008-08-12_2
2008-08-13,2,72.25,59.3,0.0689999999999999,29.936,7.290000000000001,8.5,8.0,2008.0,0.6394956926944164,2008-08-13_2
2008-08-14,2,71.55,58.4,0.0099999999999999,29.93800000000001,7.220000000000001,9.5,8.0,2008.0,0.6338804509437301,2008-08-14_2
2008-08-15,2,70.55,57.0,0.0019999999999999,29.958,7.5,10.5,8.0,2008.0,0.6235195487878269,2008-08-15_2
2008-08-16,2,70.05,56.3,0.0009999999999999,29.971,7.45,11.5,8.0,2008.0,0.6187678116016632,2008-08-16_2
2008-08-17,2,70.25,56.5,0.0,29.975,7.42,12.5,8.0,2008.0,0.6190308162167336,2008-08-17_2
2008-08-18,2,70.65,56.9,0.0,29.973000000000003,7.45,13.5,8.0,2008.0,0.6195891238596929,2008-08-18_2
2008-08-19,2,71.15,57.5,0.0,29.987,7.090000000000001,14.5,8.0,2008.0,0.6225616173353626,2008-08-19_2
2008-08-20,2,71.8,58.1,0.0,29.997000000000003,6.87,15.5,8.0,2008.0,0.6223380058182828,2008-08-20_2
2008-08-21,2,72.55,58.4,0.0,29.998,7.030000000000001,16.5,8.0,2008.0,0.6130878508487271,2008-08-21_2
2008-08-22,2,73.55,59.6,0.0,30.011000000000003,7.780000000000001,17.5,8.0,2008.0,0.6189443607653295,2008-08-22_2
2008-08-23,2,74.35,60.5,0.0,30.029000000000003,8.22,18.5,8.0,2008.0,0.6221872269256535,2008-08-23_2
2008-08-24,2,74.35,60.2,0.0,30.041,8.379999999999999,19.5,8.0,2008.0,0.6153536678905234,2008-08-24_2
2008-08-25,2,74.4,60.3,0.0,30.036,8.78,20.5,8.0,2008.0,0.6165172637909931,2008-08-25_2
2008-08-26,2,74.15,60.5,0.0,30.026,9.09,21.5,8.0,2008.0,0.625777046800102,2008-08-26_2
2008-08-27,2,73.85,60.3,0.0,30.017000000000003,8.68,22.5,8.0,2008.0,0.6275558069391363,2008-08-27_2
2008-08-28,2,73.75,61.0,0.0019999999999999,30.0,8.629999999999999,23.5,8.0,2008.0,0.6455655847089816,2008-08-28_2
2008-08-29,2,73.85,60.7,0.0019999999999999,29.986,8.64,24.5,8.0,2008.0,0.6365037697339817,2008-08-29_2
2008-08-30,2,73.85,60.3,0.0019999999999999,29.983,8.19,25.5,8.0,2008.0,0.6285147236201115,2008-08-30_2
2008-08-31,2,74.0,60.0,0.0019999999999999,29.992,7.939999999999999,26.5,8.0,2008.0,0.6199804453157278,2008-08-31_2
2008-09-01,2,73.85,58.5,0.0019999999999999,29.997,7.58,24.4,8.1,2008.0,0.5931140026406092,2008-09-01_2
2008-09-02,2,74.05,57.8,0.0019999999999999,29.997,7.07,22.3,8.2,2008.0,0.5750137602271057,2008-09-02_2
2008-09-03,2,74.15,58.3,0.0019999999999999,29.993,7.279999999999999,20.2,8.3,2008.0,0.5843789130244197,2008-09-03_2
2008-09-04,2,73.7,59.0,0.2699999999999999,29.967,7.19,18.1,8.4,2008.0,0.6148709365302101,2008-09-04_2
2008-09-05,2,73.2,59.3,0.2709999999999999,29.95800000000001,6.709999999999999,16.0,8.5,2008.0,0.6354581948067051,2008-09-05_2
2008-09-06,2,72.6,59.0,0.2709999999999999,29.965,6.790000000000001,13.9,8.6,2008.0,0.6417342751629732,2008-09-06_2
2008-09-07,2,71.8,57.7,0.2699999999999999,29.99,6.88,11.8,8.7,2008.0,0.6288392879447169,2008-09-07_2
2008-09-08,2,70.4,57.0,0.371,30.009000000000004,6.960000000000001,9.7,8.8,2008.0,0.644458411545725,2008-09-08_2
2008-09-09,2,68.85,56.1,0.372,30.019000000000005,7.229999999999999,7.6,8.9,2008.0,0.6560769503867522,2008-09-09_2
2008-09-10,2,67.25,55.1,0.372,30.028,7.2,5.5,9.0,2008.0,0.665938828703381,2008-09-10_2
2008-09-11,2,66.25,55.4,0.372,30.028,7.35,6.5,9.0,2008.0,0.6903518159991104,2008-09-11_2
2008-09-12,2,65.2,56.1,0.434,30.023000000000003,7.610000000000001,7.5,9.0,2008.0,0.7307405431461552,2008-09-12_2
2008-09-13,2,65.25,57.0,0.741,29.994,7.37,8.5,9.0,2008.0,0.7545951616475903,2008-09-13_2
2008-09-14,2,65.2,56.9,0.648,29.98,7.140000000000001,9.5,9.0,2008.0,0.7529776889531752,2008-09-14_2
2008-09-15,2,64.9,56.4,0.6479999999999999,29.997,7.3,10.5,9.0,2008.0,0.7469000627410523,2008-09-15_2
2008-09-16,2,64.45,56.0,0.6479999999999999,30.017000000000003,7.37,11.5,9.0,2008.0,0.7476401168967801,2008-09-16_2
2008-09-17,2,64.9,56.4,0.647,30.029000000000003,7.44,12.5,9.0,2008.0,0.7471256133575149,2008-09-17_2
2008-09-18,2,65.55,56.6,0.546,30.046,7.540000000000001,13.5,9.0,2008.0,0.7362281901720877,2008-09-18_2
2008-09-19,2,66.55,57.3,0.545,30.047999999999995,7.63,14.5,9.0,2008.0,0.7308033437756356,2008-09-19_2
2008-09-20,2,67.5,58.2,0.545,30.044,7.45,15.5,9.0,2008.0,0.7309493100853508,2008-09-20_2
2008-09-21,2,67.7,58.6,0.545,30.061,6.87,16.5,9.0,2008.0,0.7361973902650708,2008-09-21_2
2008-09-22,2,67.85,57.7,0.483,30.096,6.889999999999999,17.5,9.0,2008.0,0.708513645288859,2008-09-22_2
2008-09-23,2,67.85,56.2,0.1759999999999999,30.154000000000003,6.68,18.5,9.0,2008.0,0.6702852046376913,2008-09-23_2
2008-09-24,2,68.55,55.7,0.0009999999999999,30.213,6.18,19.5,9.0,2008.0,0.6394970592198947,2008-09-24_2
2008-09-25,2,69.75,56.5,0.0,30.229000000000003,6.15,20.5,9.0,2008.0,0.6301748661382697,2008-09-25_2
2008-09-26,2,70.6,56.9,0.0,30.225,5.99,21.5,9.0,2008.0,0.6207183384366706,2008-09-26_2
2008-09-27,2,70.3,56.7,0.0,30.212,5.49,22.5,9.0,2008.0,0.6225503003990538,2008-09-27_2
2008-09-28,2,69.95,56.8,0.0,30.196000000000005,5.44,23.5,9.0,2008.0,0.6337122553676287,2008-09-28_2
2008-09-29,2,69.15,57.2,0.0109999999999999,30.176,5.2,24.5,9.0,2008.0,0.6642455775854545,2008-09-29_2
2008-09-30,2,67.55,56.1,0.0119999999999999,30.154,5.84,25.5,9.0,2008.0,0.6743579181357078,2008-09-30_2
